airport_id,airport_name,iata,betweenness
11072,Yubileyniy Airfield,nan,0.0
11075,Sublette Municipal Airport,nan,0.0
11077,Kokomo Municipal Airport,OKK,0.0
11078,Neodesha Municipal Airport,nan,0.0
11079,King Ranch Airport,nan,0.0
1108,Lideta Army Airport,nan,0.0
11083,Tribune,5K2,0.0
11084,Guymon Municipal Airport,GUY,0.0
1109,Arba Minch Airport,AMH,0.0
11090,Independence Municipal Airport,IDP,0.0
11091,Augusta Municipal Airport,nan,0.0
11097,The Farm Airport,nan,0.0
11100,Oryol Yuzhny Airport,OEL,0.0
11102,La Grande/Union County Airport,LGD,0.0
11106,Fort Erie Megabus Stop,nan,0.0
11107,St. Cathrines Bus Terminal,nan,0.0
11109,Moyer Field,nan,0.0
11110,Pocono Mountains Municipal Airport,MPO,0.0
11111,Quakertown Airport,UKT,0.0
11112,Princeton,PCT,0.0
11113,King's Wharf,nan,0.0
11114,St. Georges Harbour,nan,0.0
11116,Harbour,nan,0.0
11118,Harbour,nan,0.0
11119,Harbour,nan,0.0
11120,Harbour,nan,0.0
11125,Northwest Arkansas Samuel Walton International Airport,NRW,0.0
11126,Kowloon Macau Ferry Terminal,nan,0.0
1113,Gambella Airport,GMB,0.0
11130,Nika Island Resort,nan,0.0
11131,Banning Municipal Airport,BNG,0.0
11133,Tököl Airport,nan,0.0
11134,Karl Stefan Memorial Airport,OFK,0.0
11136,Windigo Harbor Seaplane Dock,nan,0.0
11137,North Saanich Ferry,nan,0.0
11138,Tsawwassen Freey,nan,0.0
11141,Arlington Municipal Airport,nan,0.0
11143,Das Bandeirinhas Airport,nan,0.0
11145,Juscelino Kubitscheck Airport,TFL,0.0
11147,Horseshoe Bay Ferry Terminal,nan,0.0
11150,Prince Rupert Ferry Terminal,nan,0.0
11154,Bloor Station,nan,0.0
11155,Weston Station,nan,0.0
11161,Chicago Helicopter Experience,nan,0.0
11162,Meuer Farm Helicopter Landing,nan,0.0
11167,Berlin ZOB,nan,0.0
11168,Hannover ZOB,nan,0.0
11169,Gare de Mulhouse,nan,0.0
11175,Parati Airport,nan,0.0
11176,Umberto Modiano Airport,BZC,0.0
11177,Angra dos Reis Airport,nan,0.0
11178,Itaperuna Airport,ITP,0.0
11181,Saquarema Airport,nan,0.0
11183,Kiel Seehafen,nan,0.0
11184,Saint Johns Sea Port on Antigua,nan,0.0
11186,Scarborough Sea Port,nan,0.0
11187,Willemstad Sea Port,nan,0.0
11192,Gare de Saint-Louis,nan,0.0
11193,Mwene-Ditu Airport,nan,0.0
11194,Tunta Airport,KBN,0.0
11197,Meedhupparu,nan,0.0
11198,Aripuanã Airport,AIR,0.0
11199,Juruena Airport,JRN,0.0
11201,Vila Rica Airport,VLP,0.0
11203,Cáceres Airport,CCX,0.0
11204,Posto Leonardo Vilas Boas Airport,nan,0.0
11205,Tangará da Serra Airport,TGQ,0.0
11206,Canarana Airport,CQA,0.0
11207,Vila Bela da Santíssima Trindade Airport,MTG,0.0
11208,Bumbar Airport,BMB,0.0
11209,Sobral Airport,nan,0.0
11213,Centara Seaplane Dock,nan,0.0
11214,Tokyo Station,nan,0.0
11216,Shin-Osaka Station,nan,0.0
11218,Hiroshima Station,nan,0.0
11219,Hakone-Yumoto Station,nan,0.0
11220,Gora,nan,0.0
11221,Jackson Union Station,nan,0.0
11222,Zion Nationalpark,nan,0.0
10268,Changhua Station,nan,0.0
10269,Yuanlin Station,nan,0.0
1027,Gbadolite Airport,BDT,0.0
10270,Douliu Station,nan,0.0
10271,Dounan Station,nan,0.0
10272,Jingtong Station,nan,0.0
10277,Yingge Station,nan,0.0
10278,Banqiao Station,nan,0.0
10280,Aberdeen Station,nan,0.0
10285,Olympic Station,nan,0.0
10286,Tung Chung Station,nan,0.0
10288,Marlboro Gautrain Station,nan,0.0
10291,Gare de Reims,nan,0.0
10294,Yongphulla Airport,YON,0.0
10296,Elizabeth Field,FID,0.0
10299,Bay Ridge 95th Street Station,nan,0.0
1030,Lisala Airport,LIQ,0.0
10300,Parkchester Station,nan,0.0
10303,Attleboro MBTA Station,nan,0.0
10304,North Falmouth Railroad Station,nan,0.0
10305,Woods Hole Railroad Station,nan,0.0
10309,Danyang Railway Station,DYN,0.0
10310,Tikkurila Railway Station,HVT,0.0
10311,Gare de Champagne-Ardenne TGV,XIZ,0.0
10316,Oulu Railway Station,nan,0.0
10319,Suomenlinna,nan,0.0
10322,Gare du Creusot TGV,nan,0.0
10328,Amersfoort Railway Station,nan,0.0
10331,Almelo Railway Station,nan,0.0
10332,Hengelo Railway Station,nan,0.0
10335,Amsterdam Sloterdijk,nan,0.0
10337,Den Haag HS,nan,0.0
10338,Schiedam Centrum,nan,0.0
10340,Zwijndrecht Railway Station,nan,0.0
10341,Roosendaal Railway Station,nan,0.0
10344,Gare de Schaerbeek,nan,0.0
10345,Puhinui Railway Station,nan,0.0
10346,Hardy Reef,nan,0.0
10347,Hamburg-Bergedorf Station,nan,0.0
10350,Schwanheide Bahnhof,nan,0.0
10351,Boizenburg Bahnhof,nan,0.0
10352,Hagenow Bahnhof,nan,0.0
10354,Wittenberge Bahnhof,nan,0.0
10355,Neustadt Dosse Bahnhof,nan,0.0
10357,Spandau Bahnhof,nan,0.0
10358,Nauen Bahnhof,nan,0.0
10362,Ocean Beach Muni Metro Station,nan,0.0
10363,Hechi Jinchengjiang Airport,HCJ,0.0
10365,Plaza de los Virreyes Station,nan,0.0
10371,General WM J Fox Airfield,WJF,0.0
10372,Kern Valley Airport,L05,0.0
10379,Gdynia Glowna,nan,0.0
10381,Marlboro Gautrain Station,nan,0.0
10382,Ershui Station,nan,0.0
10386,Tongluo Station,nan,0.0
10388,Banqiao Station,nan,0.0
1039,Kolwezi Airport,KWZ,0.0
10390,Hukou Station,nan,0.0
10391,Yangmei Station,nan,0.0
10392,Chenggong Station,nan,0.0
10394,BWI Rail Station,nan,0.0
10396,Erkner Bahnhof,nan,0.0
104,Pitt Meadows Airport,nan,0.0
1040,Kalemie Airport,FMI,0.0
10400,Blankenfelde Bahnhof,nan,0.0
10402,Cottbuser Bahnhof,nan,0.0
10404,Hlavni Nadrazi,nan,0.0
10405,Usti nad Labem Hlavni Nadrazi,nan,0.0
10407,Roudnice nad Labem Hlavni Nad.,nan,0.0
10408,Kralupy nad Vltavou Hlavni Nad.,nan,0.0
1041,Kamina Base Airport,KMN,0.0
10410,Furstenwalde Bahnhof,nan,0.0
10412,Bydgoszcz Glowna,nan,0.0
10413,Dworzec PKP,nan,0.0
10417,Motherwell Railway Station,nan,0.0
10420,Haymarket Railway Station,nan,0.0
10423,Wallyford Railway Station,nan,0.0
10424,Prestonpans Railway Station,nan,0.0
10428,Alnmouth Railway station,nan,0.0
1043,Mbuji Mayi Airport,MJM,0.0
10430,Widdrington Railway Station,nan,0.0
10432,Morpeth Railway Station,nan,0.0
10433,Cramlington Railway Station,nan,0.0
10436,Durham Railway Station,nan,0.0
10437,Darlington Railway Station,nan,0.0
10440,Retford Railway Station,nan,0.0
10441,North Gate Railway Station,nan,0.0
10442,Grantham Railway Station,nan,0.0
10443,Huntingdon Railway Station,nan,0.0
10445,Sandy Railway Station,nan,0.0
10447,Arlesey Railway Station,nan,0.0
10448,Hitchin Railway Station,nan,0.0
10449,Knebworth Railway Station,nan,0.0
1045,Gao Airport,GAQ,0.0
10450,Welwyn North Railway Station,nan,0.0
10451,Welwyn Garden City Railway Station,nan,0.0
10452,Hatfield Railway Station,nan,0.0
10454,Brookmans Park Railway Station,nan,0.0
10455,Hadley Wood Railway Station,nan,0.0
10457,Oakleigh Park Railway Station,nan,0.0
10458,New Southgate Railway Station,nan,0.0
1046,Kayes Dag Dag Airport,KYS,0.0
10460,Hornsey Railway Station,nan,0.0
10462,Ealing Broadway Station,nan,0.0
10463,West Ealing Railway Station,nan,0.0
10464,Hanwell Railway Station,nan,0.0
10468,Gare TGV Haute-Picardie,nan,0.0
10470,Rainham Essex Railway Station,nan,0.0
10472,Adam Benjamin Metro Center,nan,0.0
10473,Harpers Ferry Train Station,nan,0.0
10475,Connellsville Amtrak Station,nan,0.0
10476,Petersburg Amtrak,nan,0.0
10480,Jacksonville Station,nan,0.0
10481,Union Station,nan,0.0
10483,Winter Haven Amtrak Station,nan,0.0
10484,Sebring Station,nan,0.0
10486,West Palm Beach Station,nan,0.0
10487,Boynton Beach Station,nan,0.0
10488,Sturtevant Amtrak Station,nan,0.0
10489,Battersea Park Railway Station,nan,0.0
10490,Clapham Junction Railway Station,nan,0.0
10491,Wandsworth Common Railway Station,nan,0.0
10497,East Croydon Station,nan,0.0
10498,South Croydon Railway Station,nan,0.0
10499,Purley Oaks Railway Station,nan,0.0
10502,Merstham Railway Station,nan,0.0
11691,CHIEF,nan,0.0
11692,SEREN,nan,0.0
11694,CRYST,nan,0.0
11695,Logrono Railway Station,nan,0.0
11696,Siheung airport,SNG,0.0
11697,Rushmore Heliport,nan,0.0
11698,Kodari Schoolyard Heliport,nan,0.0
11700,Siquijor Airport,nan,0.0
11701,Gare de La Hulpe,nan,0.0
11703,Monistrol de Montserrat,nan,0.0
11708,Bern Railway Station,ZDJ,0.0
11709,Olten Railway Station,nan,0.0
1171,Kadugli Airport,KDX,0.0
11711,Zug Railway Station,nan,0.0
11713,Rizhao Shanzihe Airport,RIZ,0.0
11714,Shaxian Airport,SQJ,0.0
11717,Taroom Airport,XTO,0.0
11718,Gelnhausen Airport,nan,0.0
1172,El Obeid Airport,EBD,0.0
11722,Squamish Airport,YSE,0.0
11725,Shanghai Hongqiao Railway Station,nan,0.0
11726,Taian Railway Station,nan,0.0
11728,Hangzhou East Railway Station,nan,0.0
11730,Huizhou South Railway Station,nan,0.0
11733,Changsha South Railway Station,nan,0.0
11734,Wuhan Railway Station,nan,0.0
11735,Reichelsheim Airport,nan,0.0
11737,Marburg-Schönstadt Airport,nan,0.0
11738,Lauenbrück Airport,nan,0.0
11740,Vrsar Crljenka Airport,nan,0.0
11741,Kongens Nytorv Station,nan,0.0
11743,La Grande-4 Airport,YAH,0.0
11745,Liverpool South Shore Regional Airport,nan,0.0
11746,Kona Dock,nan,0.0
11749,Blue River Airport,nan,0.0
11754,Goderich Airport,nan,0.0
11756,Haines Junction Airport,YHT,0.0
11757,Digby / Annapolis Regional Airport,YDG,0.0
11759,Key Lake Airport,YKJ,0.0
11760,Leaf Rapids Airport,YLR,0.0
11761,Matane Airport,YME,0.0
11769,Smiths Falls-Montague (Russ Beach) Airport,YSH,0.0
11771,Virden/R.J. (Bob) Andrew Field Regional Aerodrome,nan,0.0
11774,Shuswap Regional Airport,YSN,0.0
11776,Pukatawagan Airport,XPK,0.0
11778,Jenpeg Airport,ZJG,0.0
11779,Thicket Portage Airport,YTD,0.0
11780,Pikwitonei Airport,PIW,0.0
11784,Ignace Municipal Airport,ZUC,0.0
11787,Zerbst Airport,nan,0.0
11789,RAF Kinloss,FSS,0.0
11792,Deblin Military Air Base,nan,0.0
11794,Minsk Mazowiecki Military Air Base,nan,0.0
11795,Powidz Military Air Base,nan,0.0
11796,Tomaszow Mazowiecki Military Air Base,nan,0.0
11798,Ljungbyhed Airport,nan,0.0
11802,Kėdainiai Air Base,nan,0.0
11805,Lusaka City Airport,nan,0.0
11809,Mariental Airport,nan,0.0
11810,Almaza Air Force Base,nan,0.0
11812,Jiyanklis Air Base,nan,0.0
11813,Merowe New Airport,MWE,0.0
11818,Eastern Sierra Regional Airport,BIH,0.0
11819,Baker City Municipal Airport,BKE,0.0
1182,Mtwara Airport,MYW,0.0
11820,Miley Memorial Field,BPI,0.0
11822,W K Kellogg Airport,BTL,0.0
11824,Northeast Iowa Regional Airport,CCY,0.0
11826,Jacksonville Executive at Craig Airport,CRG,0.0
11827,Crossville Memorial Whitson Field,CSV,0.0
11828,Davison Army Air Field,DAA,0.0
11830,Deming Municipal Airport,DMN,0.0
11833,Duke Field,EGI,0.0
11834,Murray Field,EKA,0.0
11835,San Marcos Regional Airport,nan,0.0
11836,Sawyer County Airport,HYR,0.0
11837,Kimble County Airport,JCT,0.0
11839,Derby Field,LOL,0.0
1184,Pemba Airport,PMA,0.0
11843,Mc Entire Joint National Guard Base,MMT,0.0
11845,Naval Station Mayport (Admiral David L. Mcdonald Field),NRB,0.0
11846,Orangeburg Municipal Airport,OGB,0.0
11847,Columbus Municipal Airport,nan,0.0
1185,Tanga Airport,TGT,0.0
11850,Ralph Wenz Field,PWY,0.0
11858,Tonopah Airport,TPH,0.0
11860,Ukiah Municipal Airport,UKI,0.0
11861,University Oxford Airport,UOX,0.0
11862,Huntsville Regional Airport,HTV,0.0
11863,Miller Field,VTN,0.0
11864,Winnemucca Municipal Airport,WMC,0.0
11865,West Woodward Airport,WWR,0.0
11866,Cape Canaveral AFS Skid Strip,nan,0.0
11867,Homey (Area 51) Airport,nan,0.0
11869,Gjadër Air Base,nan,0.0
11870,Kukës Airport,nan,0.0
11871,Kuçovë Air Base,nan,0.0
11872,Vlorë Air Base,nan,0.0
11874,Gabrovnitsa Air Base,nan,0.0
11878,Cuatro Vientos Airport,ECV,0.0
11880,Teruel Airport,TEV,0.0
11881,Blois-Le Breuil Airport,nan,0.0
11884,Biella-Cerrione Airport,nan,0.0
11886,Casale Monferrato Airport,nan,0.0
11887,Varese-Venegono Airport,nan,0.0
11888,Novi Ligure Airport,nan,0.0
11897,Upala Airport,UPL,0.0
11898,San Nicolas De Bari Airport,QSN,0.0
11899,San Julian Air Base,SNJ,0.0
11900,King Salman Abdulaziz Airport,DWD,0.0
11901,King Khaled Air Base,KMX,0.0
11902,Riyadh Air Base,XXN,0.0
11905,Payam International Airport,PYK,0.0
11908,Mirpur Khas Air Base,nan,0.0
11913,Qayyarah West Airport,RQW,0.0
11916,Al Taji Army Air Field,nan,0.0
11917,Ubaydah Bin Al Jarrah Airport,nan,0.0
11918,Nenana Municipal Airport,ENN,0.0
1192,Gorna Oryahovitsa Airport,GOZ,0.0
11921,Asahikawa Airfield,nan,0.0
11926,Allah Valley Airport,AAV,0.0
11928,Mati National Airport,MXI,0.0
11929,Presidente Néstor Kirchner Regionsl Airport,nan,0.0
1193,Plovdiv International Airport,PDV,0.0
10074,Kings Park Station,nan,0.0
10075,Northport Station,nan,0.0
10078,Sigernessjoen,nan,0.0
10081,Cold Spring Harbor Station,nan,0.0
10082,Syosset Station,nan,0.0
10083,Westbury Station,nan,0.0
10084,Carle Place Station,nan,0.0
10085,Mineola Station,nan,0.0
10086,Merillon Avenue Station,nan,0.0
10087,New Hyde Park Station,nan,0.0
1009,Masvingo International Airport,MVZ,0.0
10092,Nika Resort Island,nan,0.0
10094,Heli 1,nan,0.0
10095,Heli 2,nan,0.0
10097,Homewood Station,nan,0.0
10098,Kankakee Station,nan,0.0
10099,Gilman Station,nan,0.0
10100,Rantoul Station,nan,0.0
10101,French Valley Airport,F70,0.0
10102,Stinson Municipal Airport,SSF,0.0
10105,El Dorado Springs Memorial Airport,nan,0.0
10106,Marfa Municipal Airport,MRF,0.0
10107,Alpine Casparis Municipal Airport,ALE,0.0
10108,Sea Lion Island,nan,0.0
1011,Thornhill Air Base,GWE,0.0
10111,Oshawa Station,nan,0.0
10112,Coburg Station,nan,0.0
10113,Fallowfield Station,nan,0.0
10117,Cable Airport,CCB,0.0
10118,Verona Porta Nuova,nan,0.0
10119,Fuvahmulah Airport,FVM,0.0
10120,Sri Jayawardenepura Kotte,DWO,0.0
10121,Mount Sterling Montgomery County Airport,nan,0.0
10122,Elkhart Municipal Airport,EKI,0.0
10123,Nappanee Municipal Airport,nan,0.0
10125,Borroloola,nan,0.0
10126,Manchester Picadilly Station,QQM,0.0
10127,Abu Rudeis Airport,AUE,0.0
10130,Mc Pherson Airport,nan,0.0
10131,Donaldson Field Airport,GDC,0.0
10132,Perry Houston County Airport,nan,0.0
10137,Dunnville Airport,DU9,0.0
10139,Chesterfield County Airport,nan,0.0
1014,Karonga Airport,KGJ,0.0
10140,Atherton Airport,nan,0.0
10141,Bagdarin Airport,nan,0.0
10143,Dubai Creek SeaWings Base,nan,0.0
10144,Henderson Oxford Airport,nan,0.0
10146,NIK,XIK,0.0
10148,Semyazino Airport,nan,0.0
1015,Kasungu Airport,KBQ,0.0
10151,Mana Pools Airport,nan,0.0
10153,Phi Phi,nan,0.0
10155,Brigadeiro Cabral Airport,DIQ,0.0
10158,Blimbingsari Airport,BWX,0.0
10159,Koltur,nan,0.0
10160,Erenhot Saiwusu International Airport,ERL,0.0
10161,Shobdon Aerodrome,nan,0.0
10162,Chino Airport,CNO,0.0
10163,Kamigoto Airport,nan,0.0
10166,Hateruma Airport,HTR,0.0
10170,Playa Baracoa,nan,0.0
10172,Long Beach,nan,0.0
10173,Digby (General Hospital) Heliport,nan,0.0
10174,Gare de Chatelet - Les Halles,nan,0.0
10175,Aeroport Charles de Gaulle 1,nan,0.0
10176,Gare de Saint Michel - Notre Dame,nan,0.0
1018,Moshoeshoe I International Airport,MSU,0.0
10181,Plaunt Ferry Terminal,nan,0.0
10182,Bois Blanc Island Ferry Terminal,nan,0.0
10183,Bois Blanc Island Airport,6Y1,0.0
10184,Lavrentiya Airport,nan,0.0
10186,N 104 Helipad,nan,0.0
10187,Tai'an,nan,0.0
10188,Phan Thiet,nan,0.0
1019,Mejametalana Airbase,nan,0.0
10193,Goteborgs Centralstation,nan,0.0
10196,Le Port de Toulon,nan,0.0
10197,Taiwan High Speed Rail Station,nan,0.0
10198,Taiwan High Speed Rail Station,nan,0.0
10199,Hsinchu Station,nan,0.0
10206,Tianjin South Railway Station,nan,0.0
10207,Tianjin West Railway Station,nan,0.0
10208,Dongzhimen Station,nan,0.0
10213,Gaya Junction Railway Station,nan,0.0
10217,Luz Station,nan,0.0
10218,Wien Hauptbahnhof,nan,0.0
10221,Guilin Railway Station,nan,0.0
10222,Zurich-HB,nan,0.0
10225,Oak Park Station,nan,0.0
10226,River Forest Station,nan,0.0
10227,Brandenburg Hbf,nan,0.0
10231,Gare de Calais-Frethun,XFF,0.0
10232,Melrose Park Station,nan,0.0
10234,Berkeley METRA Station,nan,0.0
10235,Elmhurst Station,nan,0.0
10236,Villa Park Station,nan,0.0
10237,Lombard Station,nan,0.0
10238,Glen Ellyn Station,nan,0.0
1024,Bandundu Airport,FDU,0.0
10240,Wheaton Station,nan,0.0
10241,Winfield Station,nan,0.0
10242,West Chicago Station,nan,0.0
10245,Pennsylvania Railroad Station,nan,0.0
10246,Helsinki Central Railway Station,HEC,0.0
10248,Ashford International Railway Station,QDH,0.0
10249,Lucerne Railway Station,QLJ,0.0
1025,Kikwit Airport,KKW,0.0
10254,Stratford International Station,nan,0.0
10255,Clybourn Station,nan,0.0
10257,Rogers Park Station,nan,0.0
10261,Yilan Station,nan,0.0
10264,Zhongli Station,nan,0.0
10265,Zhunan Station,nan,0.0
10266,Miaoli Station,nan,0.0
10273,Jiufen Bus Station,nan,0.0
10274,Tamsui Station,nan,0.0
10275,Luodong Station,nan,0.0
10276,Su'ao Station,nan,0.0
10279,Shatin Station,nan,0.0
1028,Gemena Airport,GMA,0.0
10281,Star Ferry Pier-Central,nan,0.0
10282,Tsim Sha Tsui Ferry Pier,nan,0.0
10283,Kowloon Station-MTR,nan,0.0
10284,Tsing Yi Station,nan,0.0
10287,Futian Railway Station,nan,0.0
12303,Rijswijk Railway Station,nan,0.0
12304,Lage Zwaluwe Railway Station,nan,0.0
12306,Oudenbosch Railway Station,nan,0.0
12309,Cambridge Railway Station,nan,0.0
12316,Bargteheide Railway Station,nan,0.0
12320,Timmendorfer Strand Railway Station,nan,0.0
12323,Oldenburg in Holstein Railway Station,nan,0.0
12325,Amsterdam Bijlmer ArenA Station,nan,0.0
12328,Breukelen Railway Station,nan,0.0
12329,Maarssen Railway Station,nan,0.0
1233,Ocaña Airport,nan,0.0
12330,Utrecht Zuilen Railway Station,nan,0.0
12336,Gare de Saint-Denis,nan,0.0
12337,Garges Sarcelles RER,nan,0.0
12339,Kiwirrkurra,nan,0.0
12340,Ampilatwatja Airport,nan,0.0
12341,Wien Mitte Railway Station,nan,0.0
12342,Mannsworth Station,nan,0.0
12343,Schwechat Railway Station,nan,0.0
12345,Zentralfriedhof Station,nan,0.0
12346,Geiselbergestrasse Station,nan,0.0
12348,Rennweg Station,nan,0.0
12352,Gare de Champagney,nan,0.0
12353,Gare de Illfurth,nan,0.0
12358,Gare de Chevremont,nan,0.0
12359,Minden Railway Station,nan,0.0
12360,Kings Creek Airport,KCS,0.0
12361,Harts Range Airport,nan,0.0
12363,Werder Railway Station,nan,0.0
12365,Gotz Bahnhof,nan,0.0
12366,Kirchmoser Bahnhof,nan,0.0
12367,Wusterwitz Bahnhof,nan,0.0
12369,Burg Bahnhof,nan,0.0
12370,Moser Bahnhof,nan,0.0
12373,Neue Neustadt Bahnhof,nan,0.0
12375,Cary Station,nan,0.0
12376,Southern Pines Station,nan,0.0
12377,Hamlet Station,nan,0.0
12378,Camden Station,nan,0.0
12381,Warsaw Station,nan,0.0
12382,Lima Station,nan,0.0
12383,Mansfield Union Station,nan,0.0
12385,Bucyrus Station,nan,0.0
12387,Canton Station,nan,0.0
12388,SkyTrain Parkhaus 4,nan,0.0
1239,Son Bonet Airport,nan,0.0
12393,Medienstadt Babelsberg Bahnhof,nan,0.0
12396,Bruck Bahnhof,nan,0.0
12398,Wiesenburg Bahnhof,nan,0.0
1240,Palma De Mallorca,nan,0.0
12405,Zbaszynek Railway Station,nan,0.0
12410,Dresden Mitte Station,nan,0.0
12411,Rangsdorf Railway Station,nan,0.0
12414,Golssen Railway Station,nan,0.0
12415,Uckro Station,nan,0.0
12416,Walddrehna Railway Station,nan,0.0
12417,Ruckersdorf Railway Station,nan,0.0
12418,Hohenleipisch Railway Station,nan,0.0
1242,San Sebastian Airport,EAS,0.0
12421,Baldwin Crossing,nan,0.0
12422,Monoi Station,nan,0.0
12424,Higashi-Chiba,nan,0.0
12426,Kinshicho,nan,0.0
12427,Munster-Hiltrup Railway Station,nan,0.0
12428,Bohmte Railway Station,nan,0.0
12432,Bassum Railway Station,nan,0.0
12434,Syke Railway Station,nan,0.0
12435,Kirchweyhe Railway Station,nan,0.0
12436,Aumuhle Station,nan,0.0
12439,Grabow Meckl Station,nan,0.0
1244,Pirineus - la Seu d'Urgel Airport,LEU,0.0
12440,Klein Warnow Station,nan,0.0
12442,Glowen Station,nan,0.0
12445,Mount Liebig Airport,nan,0.0
12446,Rangali Seaplane Platform,nan,0.0
12447,Bernau bei Berlin Station,nan,0.0
1245,Torrejón Airport,TOJ,0.0
12451,Angermunde-Wilmersdorf,nan,0.0
12452,Warnitz Station,nan,0.0
12453,Seehausen Railway Station,nan,0.0
12455,Nechlin Railway Station,nan,0.0
12458,Ferdinandshof Railway Station,nan,0.0
12459,Ducherow Railway Station,nan,0.0
12465,Greifswald Railway Station,nan,0.0
12468,Sarajevo Railway Station,nan,0.0
12469,Bolton Field,nan,0.0
12473,Perstorp Railway Station,nan,0.0
12475,Osby Railway Station,nan,0.0
12476,Almhult Railway Station,nan,0.0
12478,Lammhult Railway Station,nan,0.0
1248,Cuatro Vientos,nan,0.0
12481,Nassjo Centralstation,nan,0.0
12482,Aneby Railway Station,nan,0.0
12483,Tranas Railway Station,nan,0.0
12485,Linkoping Centralstation,nan,0.0
12486,Norrkoping Centralstation,nan,0.0
12488,Flen Railway Station,nan,0.0
1249,Vitoria/Foronda Airport,VIT,0.0
12490,Molnbo Railway Station,nan,0.0
12491,Jarna Railway Station,nan,0.0
12495,Ronninge Railway Station,nan,0.0
12496,Tullinge Railway Station,nan,0.0
12499,Alvsjo Railway Station,nan,0.0
12501,Gare de Clamart,nan,0.0
12505,Wattenscheid Station,nan,0.0
12511,Essen-Steele Station,nan,0.0
12517,Dortmund-Kley Station,nan,0.0
12519,Dortmund University Station,nan,0.0
12520,Dortmund-Dorstfeld Sud Station,nan,0.0
12521,Dortmund-Dorstfeld Station,nan,0.0
12522,Dortmund-Scharnhorst Station,nan,0.0
12524,Kamen Station,nan,0.0
12525,Dusseldorf-Reisholz Station,nan,0.0
12526,Dusseldorf-Benrath Station,nan,0.0
12528,Skagit Regional Airport,MVW,0.0
12538,Rotebro Railway Station,nan,0.0
12539,Upplands Vasby Railway Station,nan,0.0
12540,Rosersberg Railway Station,nan,0.0
12543,Storvreta Railway Station,nan,0.0
12544,Orbyhus Railway Station,nan,0.0
12547,Skutskar Railway Station,nan,0.0
12549,Gavle Centralstation,nan,0.0
1255,Péronne-Saint-Quentin Airport,nan,0.0
12550,Ockelbo Railway Station,nan,0.0
12551,Lingbo Railway Station,nan,0.0
5441,Qeqertarsuaq Heliport,JGO,0.0
5443,Maniitsoq Airport,JSU,0.0
5444,Nanortalik Heliport,JNN,0.0
545,Cambridge Airport,CBG,0.0
5450,Grímsey Airport,GRY,0.0
5453,Vopnafjörður Airport,VPN,0.0
5454,Caye Caulker Airport,CUK,0.0
5457,Anahim Lake Airport,YAA,0.0
5458,Williams Harbour Airport,YWM,0.0
5464,Summer Beaver Airport,SUR,0.0
5467,North Spirit Lake Airport,YNO,0.0
5468,Bearskin Lake Airport,XBE,0.0
5469,Kingfisher Lake Airport,KIF,0.0
5471,Poplar Hill Airport,YHP,0.0
5480,Kasabonika Airport,XKS,0.0
5482,Attawapiskat Airport,YAT,0.0
5483,Lac Du Bonnet Airport,nan,0.0
5484,Uranium City Airport,YBE,0.0
549,North Weald Airport,nan,0.0
5491,Fort Hope Airport,YFH,0.0
5494,Gods Lake Narrows Airport,YGO,0.0
5497,Gillam Airport,YGX,0.0
5498,Grise Fiord Airport,YGZ,0.0
5499,Quaqtaq Airport,YQC,0.0
5501,Nemiscau Airport,YNS,0.0
5502,Hopedale Airport,YHO,0.0
5506,Akulivik Airport,AKV,0.0
5510,Lansdowne House Airport,YLH,0.0
5512,Kangiqsualujjuaq (Georges River) Airport,XGR,0.0
5513,Mary's Harbour Airport,YMH,0.0
5515,Umiujaq Airport,YUD,0.0
5516,Wemindji Airport,YNC,0.0
5517,Norway House Airport,YNE,0.0
5519,Oxford House Airport,YOH,0.0
5520,Inukjuak Airport,YPH,0.0
5521,Pikangikum Airport,YPM,0.0
5523,Powell River Airport,YPW,0.0
5525,Nakina Airport,YQN,0.0
5529,Sanikiluaq Airport,YSK,0.0
5532,Deer Lake Airport,YVZ,0.0
5536,York Landing Airport,ZAC,0.0
5538,Bathurst Airport,ZBF,0.0
554,Oxford (Kidlington) Airport,OXF,0.0
5542,Swan River Airport,ZJN,0.0
5543,Kashechewan Airport,ZKE,0.0
5546,Sachigo Lake Airport,ZPB,0.0
5550,Churchill Falls Airport,ZUM,0.0
5551,Wollaston Lake Airport,ZWL,0.0
5553,Béchar Boudghene Ben Ali Lotfi Airport,CBH,0.0
5554,Bordj Badji Mokhtar Airport,BMW,0.0
5555,Guemar Airport,ELU,0.0
5556,Kumasi Airport,KMS,0.0
5558,Heide-Büsum Airport,HEI,0.0
556,RAF Lakenheath,LKZ,0.0
5563,Campbeltown Airport,CAL,0.0
5571,Westray Airport,WRY,0.0
5572,Land's End Airport,LEQ,0.0
5573,Penzance Heliport,PZE,0.0
5574,Anglesey Airport,VLY,0.0
5575,Barra Airport,BRR,0.0
5577,Donegal Airport,CFN,0.0
5579,Sindal Airport,CNL,0.0
558,RAF Wattisham,nan,0.0
5584,Røst Airport,RET,0.0
559,RAF Wyton,QUY,0.0
5590,Værøy Heliport,VRY,0.0
5592,Łódź Władysław Reymont Airport,LCJ,0.0
5595,Karlstad Airport,KSD,0.0
5599,Hemavan Airport,HMV,0.0
560,RAF Fairford,FFD,0.0
5600,Shilavo Airport,HIL,0.0
5602,Ventspils International Airport,VNT,0.0
5603,Rand Airport,QRA,0.0
5607,Ghanzi Airport,GNZ,0.0
5612,Chipata Airport,CIP,0.0
