airport_id,airport_name,iata,pagerank
7185,Golovin Airport,GLV,0.6802165875053324
4381,Niigata Airport,KIJ,0.6795814872942139
1745,M. R. Štefánik Airport,BTS,0.6766314000174157
537,Glasgow Prestwick Airport,PIK,0.6761911839459461
2894,Hewanorra International Airport,UVF,0.675912528030167
2714,Rafael Nuñez International Airport,CTG,0.6758508534579432
3098,Jaipur International Airport,JAI,0.675381050952655
3411,Barter Island LRRS Airport,BTI,0.6739261310986681
338,Dresden Airport,DRS,0.6737102024585564
1652,Cluj-Napoca International Airport,CLJ,0.6736118629584953
2575,Presidente Castro Pinto International Airport,JPA,0.6735133396491713
1819,Licenciado Manuel Crescencio Rejon Int Airport,MID,0.672122982614742
7184,Elim Airport,ELI,0.6720517605743279
6361,Yichang Sanxia Airport,YIH,0.6716989705878313
4209,Porto Seguro Airport,BPS,0.6706899807056272
1826,General Rafael Buelna International Airport,MZT,0.6695426594539902
6325,St George Airport,SGO,0.6694100281675709
1506,Brindisi – Salento Airport,BDS,0.6691442478941633
216,Aguenar – Hadj Bey Akhamok Airport,TMR,0.6683678531487295
7142,Hoonah Airport,HNH,0.6681565131442069
5960,Gustavus Airport,GST,0.6681565131442069
1,Goroka Airport,GKA,0.6674032223344546
674,Poznań-Ławica Airport,POZ,0.6668825473397191
6134,Akutan Seaplane Base,KQA,0.6668064514098416
7196,Nikolski Air Station,IKO,0.6668064514098416
7195,Atka Airport,AKB,0.6668064514098416
4041,Fort Wayne International Airport,FWA,0.6666582776468463
3135,Coimbatore International Airport,CJB,0.664739796681026
2662,La Florida Airport,LSC,0.6640709557039164
3143,Mangalore International Airport,IXE,0.6638015734316854
5430,Momote Airport,MAS,0.6628516203820791
3015,Dr. Babasaheb Ambedkar International Airport,NAG,0.6626843288701985
1066,Saïss Airport,FEZ,0.6624278511129246
5904,Lonorore Airport,LNE,0.6621999811500487
4385,Camp Mabry Austin City,ATT,0.6619431231832528
3289,Sultan Mahmud Badaruddin II Airport,PLM,0.661727131271362
3447,Trenton Mercer Airport,TTN,0.661385852397489
912,Prince Said Ibrahim International Airport,HAH,0.6612496172292824
2322,Komatsu Airport,KMQ,0.6603513320411256
4113,Huntsville International Carl T Jones Field,HSV,0.6600879465654805
4352,Norilsk-Alykel Airport,NSK,0.6600494412348916
3008,Devi Ahilyabai Holkar Airport,IDR,0.6593849693108578
974,Beira Airport,BEW,0.6584756607642015
3066,Vishakhapatnam Airport,VTZ,0.6575360772091411
5915,Aniwa Airport,AWD,0.6573593629316175
5917,Futuna Airport,FTA,0.6573593629316175
6086,Ust-Kamennogorsk Airport,UKK,0.6539316968736097
1122,Berbera Airport,BBO,0.6531355071375242
147,Repulse Bay Airport,YUT,0.6526055693429144
1771,Goloson International Airport,LCE,0.6513492601808395
1742,Priština International Airport,PRN,0.6500964391597727
1774,Juan Manuel Galvez International Airport,RTB,0.6490998324560042
1173,Juba International Airport,JUB,0.6490973526902616
1863,Augusto C. Sandino (Managua) International Airport,MGA,0.6487076265017712
1528,Genoa Cristoforo Colombo Airport,GOA,0.6475841362930594
1322,Calvi-Sainte-Catherine Airport,CLY,0.6472353206867948
7094,Kasigluk Airport,KUK,0.6470290268990344
2326,Hiroshima Airport,HIJ,0.6467522108006265
3460,Dillingham Airport,DLG,0.6458276005558926
3459,Dane County Regional Truax Field,MSN,0.6449634100405144
6137,Salekhard Airport,SLY,0.6433790453317489
2645,El Loa Airport,CJC,0.6431966103638076
4166,Karlsruhe Baden-Baden Airport,FKB,0.6431569516939041
161,Wabush Airport,YWK,0.6426612719790552
5979,Londolovit Airport,LNV,0.6412153791358008
1853,Carlos Rovirosa Pérez International Airport,VSA,0.6398610225218199
192,Mont Joli Airport,YYY,0.6389276739005111
1120,Bujumbura International Airport,BJM,0.6386441388729076
2974,Surgut Airport,SGC,0.6378974279200396
3580,Jackson-Medgar Wiley Evers International Airport,JAN,0.637301282655033
7240,Sleetmute Airport,SLQ,0.6372554365586264
2952,Khrabrovo Airport,KGD,0.6365649644645863
1031,Bangoka International Airport,FKI,0.6365643058121859
1118,Mekele Airport,MQX,0.6365200216058808
1226,Jerez Airport,XRY,0.6364859548058395
5524,The Pas Airport,YQD,0.6364359995821048
6716,Hooper Bay Airport,HPB,0.6360338790179607
5968,Chevak Airport,VAK,0.6360338790179607
3862,Portland International Jetport Airport,PWM,0.6357575283331351
838,Port Elizabeth Airport,PLZ,0.6352769977625911
3467,Spokane International Airport,GEG,0.6350545767439162
1991,Huahine-Fare Airport,HUH,0.6347470081352194
985,Pemba Airport,POL,0.6342498266249395
1323,Figari Sud-Corse Airport,FSC,0.6340253466774367
4072,Quad City International Airport,MLI,0.633168963843154
3956,Kaunas International Airport,KUN,0.6319960758170357
8225,Old Arctic Bay Airport,YAB,0.6318091131352247
5461,Rigolet Airport,YRG,0.6312834856921903
2569,Bahia - Jorge Amado Airport,IOS,0.6310427391103475
2868,Arturo Michelena International Airport,VLN,0.6309496069052156
1080,Ibn Batouta Airport,TNG,0.6309279354915672
2623,Senador Petrônio Portela Airport,THE,0.6304436509430169
7157,Perryville Airport,KPV,0.6302628651164401
2609,Plácido de Castro Airport,RBR,0.6295018592586868
4046,General Wayne A. Downing Peoria International Airport,PIA,0.6283092809988798
2059,Abha Regional Airport,AHB,0.6280848367788949
3115,Luang Phabang International Airport,LPQ,0.627549322747394
4124,Page Municipal Airport,PGA,0.6273182768778134
5445,Narsaq Heliport,JNS,0.6272294197029106
1144,Manda Airstrip,LAU,0.6260542582706301
5889,Ahe Airport,AHE,0.6253238612769115
1227,San Javier Airport,MJV,0.6252312229140592
4350,Berlevåg Airport,BVG,0.6249568642373556
5780,Ercan International Airport,ECN,0.624448923687849
2767,Juana Azurduy De Padilla Airport,SRE,0.6241988827429275
5454,Caye Caulker Airport,CUK,0.6236037006264402
1800,Cozumel International Airport,CZM,0.623148761437622
708,Malmö Sturup Airport,MMX,0.6228014956384462
3253,Sultan Khairun Babullah Airport,TTE,0.6220252217117626
641,"Harstad/Narvik Airport, Evenes",EVE,0.6220027021355049
4292,Hector International Airport,FAR,0.6212127994610024
3578,Lovell Field,CHA,0.6204389670550512
2656,Carriel Sur Airport,CCP,0.6202036310711097
1236,Reus Air Base,REU,0.619925807067353
2710,Ernesto Cortissoz International Airport,BAQ,0.6197873425762322
3561,Columbia Metropolitan Airport,CAE,0.6195833423105265
6723,Shishmaref Airport,SHH,0.6187004246093236
3974,Mukalla International Airport,RIY,0.6162544646672852
2501,Comandante Espora Airport,BHI,0.6162520072369104
2214,Multan International Airport,MUX,0.6160018777275904
1971,Rurutu Airport,RUR,0.6159331962164579
6322,Quilpie Airport,ULP,0.6158956624718565
6337,Winton Airport,WIN,0.6154278932199284
3100,Jammu Airport,IXJ,0.6142120521456469
1138,Eldoret International Airport,EDL,0.6140733027344556
1815,Del Bajío International Airport,BJX,0.613200099936855
3943,Kobe Airport,UKB,0.6130428297479146
6400,Mianyang Airport,MIG,0.612625693982888
3743,Four Corners Regional Airport,FMN,0.6120629285390148
4348,Springfield Branson National Airport,SGF,0.6118837086797988
2753,El Caraño Airport,UIB,0.611771897652276
6353,Dayong Airport,DYG,0.6106281543612757
184,Victoria International Airport,YYJ,0.6098754989354553
1850,Licenciado Adolfo Lopez Mateos International Airport,TLC,0.6090144869056618
3061,Lok Nayak Jayaprakash Airport,PAT,0.6079888850206213
3336,Hobart International Airport,HBA,0.6078842203715
2772,Yacuiba Airport,BYC,0.6076849977665066
1646,Sarajevo International Airport,SJJ,0.6069105948803797
2429,Iloilo International Airport,ILO,0.6068520866081554
7532,Carajás Airport,CKS,0.6065019287420347
3875,Key West International Airport,EYW,0.6064904583951075
5807,JAGS McCartney International Airport,GDT,0.6064218057620738
1403,Brest Bretagne Airport,BES,0.6061722054359746
999,N'Djamena International Airport,NDJ,0.6052954736497413
75,Pond Inlet Airport,YIO,0.6046422540580928
2619,Prof. Eribelto Manoel Reino State Airport,SJP,0.604636469770397
2387,New Ishigaki Airport,ISG,0.6043008878826642
6136,Lopez Island Airport,LPS,0.604087502376688
1251,Santander Airport,SDR,0.6033500698410316
1948,Grand Bahama International Airport,FPO,0.6030311245167032
494,Bournemouth Airport,BOH,0.6026694017372464
2976,Ashgabat International Airport,ASB,0.6011237933016293
1213,Almería International Airport,LEI,0.6003017276893517
286,Monastir Habib Bourguiba International Airport,MIR,0.6002516463765096
3610,Merle K (Mudhole) Smith Airport,CDV,0.5998809503154627
2989,Syktyvkar Airport,SCW,0.5997196042879405
3804,Cheyenne Regional Jerry Olson Field,CYS,0.59946798506047
58,Flin Flon Airport,YFO,0.5985830471660452
5419,Buka Airport,BUA,0.5960471068118374
4149,Xuzhou Guanyin Airport,XUZ,0.5954596951602981
5416,Suavanao Airport,VAO,0.5949963670801178
7617,Choiseul Bay Airport,CHY,0.5944063132008861
2935,Chita-Kadala Airport,HTA,0.5936515136614011
6351,Beihai Airport,BHY,0.5929593684849256
1488,"\Zakynthos International Airport \""\""Dionysios Solomos\""\""\""""",ZTH,0.5925728518162976
4214,Brigadeiro Lysias Rodrigues Airport,PMW,0.5923573184751734
5673,Nador International Airport,NDR,0.5922981735765813
880,Maun Airport,MUB,0.5920141951015462
2257,Kosrae International Airport,KSA,0.5916086913824989
1183,Mwanza Airport,MWZ,0.5914091604779378
275,Port Harcourt International Airport,PHC,0.5910613131114272
1628,Horta Airport,HOR,0.5904385711781347
3347,Kununurra Airport,KNX,0.5904233681173598
5694,Malindi Airport,MYD,0.5900045065763122
1050,Banjul International Airport,BJL,0.5897854127821062
234,Touat Cheikh Sidi Mohamed Belkebir Airport,AZR,0.5896124539917516
3857,Long Island Mac Arthur Airport,ISP,0.5885824065511245
6357,Zhanjiang Airport,ZHA,0.587686720897183
4320,Newcastle Airport,NTL,0.587167810961409
2940,Donetsk International Airport,DOK,0.586841127058923
2945,Lviv International Airport,LWO,0.5864348804219354
4009,Joe Foss Field Airport,FSD,0.5861776582430693
3349,Port Hedland International Airport,PHE,0.5848185645712135
4016,Roanoke–Blacksburg Regional Airport,ROA,0.5846528070042752
8199,Nightmute Airport,NME,0.5843232515466734
7097,Marshall Don Hunter Sr Airport,MLL,0.5843232515466734
7099,Tuntutuliak Airport,WTL,0.5843232515466734
4099,Mahlon Sweet Field,EUG,0.5828092127320097
649,Kirkenes Airport (Høybuktmoen),KKN,0.5822400955344088
7200,Sheldon Point Airport,SXP,0.5805793780396555
6276,Julia Creek Airport,JCK,0.5805608552036214
5966,Mountain Village Airport,MOU,0.5803943574409764
1004,Victoria Falls International Airport,VFA,0.5797827787472789
2028,Palmerston North Airport,PMR,0.5794230794282481
1609,Graz Airport,GRZ,0.5792536866960081
1094,Nouakchott–Oumtounsy International Airport,NKC,0.5789878458727421
2801,Coronel FAP Francisco Secada Vignetta International Airport,IQT,0.5789227611856856
7417,Wilwal International Airport,JIJ,0.5784630181231504
2602,Lauro Kurtz Airport,PFB,0.5766113023727182
1930,Leonard M Thompson International Airport,MHH,0.5762532528443646
1975,Tikehau Airport,TIH,0.5751756800777624
932,Maroantsetra Airport,WMN,0.5747697056107262
3326,Mackay Airport,MKY,0.574579044151035
6740,Araracuara Airport,ACR,0.5745198028314538
4285,Yeager Airport,CRW,0.574293361561548
923,Arrachart Airport,DIE,0.5739330407558891
7186,Teller Airport,TLA,0.5738583067662655
1605,Sde Dov Airport,SDV,0.5732810138754654
5569,Sanday Airport,NDY,0.5730250667194887
3257,Fakfak Airport,FKQ,0.572962389626906
7199,Alakanuk Airport,AUK,0.5725636332439595
2941,Dnipropetrovsk International Airport,DNK,0.5723870687293284
3819,City of Colorado Springs Municipal Airport,COS,0.5715031608420018
3856,Sitka Rocky Gutierrez Airport,SIT,0.5704521318846892
3267,Sibu Airport,SBW,0.5703452039764492
2404,Zamboanga International Airport,ZAM,0.5700448447042195
5910,Uléi Airport,ULB,0.5690209497622666
6111,Cherepovets Airport,CEE,0.5685424476264463
4130,Baghdad International Airport,BGW,0.5675254470824921
520,Isle of Man Airport,IOM,0.5671224934094685
7205,Klawock Airport,KLW,0.5670697247240616
6245,Burketown Airport,BUC,0.5665369954608339
2067,Gassim Airport,ELQ,0.5664681963136154
5502,Hopedale Airport,YHO,0.5664607339486699
7153,Chignik Lake Airport,KCQ,0.565860458764017
2938,Ulan-Ude Airport (Mukhino),UUD,0.5658261302212059
2011,Dunedin Airport,DUD,0.5652977142620002
533,Inverness Airport,INV,0.5647283648806584
3698,Tallahassee Regional Airport,TLH,0.5623587487517522
7384,Santa Terezinha Airport,JCB,0.5613890276229423
6719,Kivalina Airport,KVL,0.5611348625324181
1103,Rabil Airport,BVC,0.5608060837703804
6954,Manzhouli Xijiao Airport,NZH,0.5603709062012829
6394,Yiwu Airport,YIW,0.5588493261684173
5440,Paamiut Heliport,JFR,0.5568750449047418
6385,Shubuling Airport,LYI,0.5557719723974948
1796,Abraham González International Airport,CJS,0.5552368809588748
3050,Imphal Airport,IMF,0.5551088367640096
6150,Namangan Airport,NMA,0.5549066906028481
3397,Kashgar Airport,KHG,0.55474708285354
238,Oued Irara Airport,HME,0.5543458315416612
2090,Ta’if Regional Airport,TIF,0.5541876853593373
6286,Lockhart River Airport,IRG,0.5541798509750352
1741,Podgorica Airport,TGD,0.5541503958600953
10,Thule Air Base,THU,0.5539826453500964
2327,Okayama Airport,OKJ,0.5538349395504127
3910,Iskandar Airport,PKN,0.5533944992167633
6714,Atqasuk Edward Burnell Sr Memorial Airport,ATK,0.5528564478251642
7220,Wainwright Airport,AIN,0.5528564478251642
4069,L.F. Wade International International Airport,BDA,0.5523176753044322
2726,Antonio Roldan Betancourt Airport,APO,0.552141857067386
1968,Hihifo Airport,WLS,0.551777507967217
1963,Fua'amotu International Airport,TBU,0.5509468119044771
2433,Puerto Princesa Airport,PPS,0.5508744388603989
4355,Lehigh Valley International Airport,ABE,0.5501386065375456
3426,St Paul Island Airport,SNP,0.5500311866993509
3428,St George Airport,STG,0.5500311866993509
2706,Tres De Mayo Airport,PUU,0.5497481103861462
5425,Kiunga Airport,UNG,0.549354275077317
2739,Matecaña International Airport,PEI,0.5480000508160278
2903,Terrance B. Lettsome International Airport,EIS,0.5475449835166026
1214,Asturias Airport,OVD,0.5474206253965462
1479,Santorini Airport,JTR,0.547394652526964
136,Fort Smith Airport,YSM,0.5463906791149122
5642,Ondangwa Airport,OND,0.5462523383800676
7356,La Chorrera Airport,LCR,0.5460127775932653
1035,Bukavu Kavumu Airport,BKY,0.544610136797273
5434,Tabubil Airport,TBG,0.5443448365567607
3967,Asmara International Airport,ASM,0.5439699967548967
5804,Misratah Airport,MRA,0.5431416912944161
4357,Atyrau Airport,GUW,0.5428878928579072
2792,Inca Manco Capac International Airport,JUL,0.5428659612092529
6371,Bayankhongor Airport,BYN,0.5425099174735744
2893,George F. L. Charles Airport,SLU,0.5424831272254439
1149,Wajir Airport,WJR,0.5417822282800238
6248,Boulia Airport,BQL,0.541058073753884
6316,Gove Airport,GOV,0.5406691783145968
4140,Diosdado Macapagal International Airport,CRK,0.5402346203929556
5428,Kavieng Airport,KVG,0.5401618237865542
1203,Pula Airport,PUY,0.5400754342270473
5475,Nantong Airport,NTG,0.5397334633886507
3711,Burlington International Airport,BTV,0.5394385935494375
5582,"Mo i Rana Airport, Røssvoll",MQN,0.5392792881929042
7092,Nuiqsut Airport,NUI,0.5386394808617556
943,Toliara Airport,TLE,0.5367996276705651
6197,Dawei Airport,TVY,0.534416361179885
2333,Matsuyama Airport,MYJ,0.5340918305409756
5712,Gheshm Airport,nan,0.5340540547968408
5567,Papa Westray Airport,PPW,0.5339775010944446
719,Lycksele Airport,LYC,0.5335541816936231
729,Vilhelmina Airport,VHM,0.5335541816936231
6393,Yancheng Airport,YNZ,0.5335478237083717
7146,Metlakatla Seaplane Base,MTM,0.5334643708348051
6729,Arctic Village Airport,ARC,0.5330266999140768
2773,Johan Adolf Pengel International Airport,PBM,0.532856723708124
8876,Yangzhou Taizhou Airport,YTY,0.5319152636045498
133,Sudbury Airport,YSB,0.5317456028220684
2164,Shahid Sadooghi Airport,AZD,0.5307233176838687
3932,Chiang Rai International Airport,CEI,0.5303932375843581
6926,Rimatara Airport,RMT,0.5296637709523406
2891,Robert L. Bradshaw International Airport,SKB,0.5295073974879153
1994,Maupiti Airport,MAU,0.5283221761651595
3345,Karratha Airport,KTA,0.5280270784416257
4147,Petersburg James A Johnson Airport,PSG,0.52709830946475
1117,Lalibella Airport,LLI,0.5265428440428487
5997,Nagoya Airport,NKM,0.526465731263398
63,Gaspé (Michel-Pouliot) Airport,YGP,0.5253153938015892
6242,Hamilton Island Airport,HTI,0.5252002046241846
6776,Sialkot Airport,SKT,0.524435372162895
3146,Vir Savarkar International Airport,IXZ,0.5242913654561573
6383,Lianyungang Airport,LYG,0.5241046722415279
5443,Maniitsoq Airport,JSU,0.5222360709017111
6329,Thargomindah Airport,XTG,0.5213173687778321
115,Kenora Airport,YQK,0.5212058202966062
1986,Takaroa Airport,TKX,0.5211251039738474
4007,Asheville Regional Airport,AVL,0.5209734500713201
1761,Gregorio Luperon International Airport,POP,0.5209249260294254
5580,Leknes Airport,LKN,0.5208039699825837
5421,Daru Airport,DAU,0.52056038638625
2572,Prefeito Renato Moreira Airport,IMP,0.5201985664545544
30,Campbell River Airport,YBL,0.5200996905628901
6219,Lawas Airport,LWY,0.5196024033316441
6156,Belgorod International Airport,EGO,0.5187852230212607
2097,Abadan Airport,ABD,0.5185782357775643
4359,South Bend Regional Airport,SBN,0.5177218143472812
4238,Tulita Airport,ZFN,0.5175449781189152
6712,Anaktuvuk Pass Airport,AKP,0.5174556507121004
6839,Allakaket Airport,AET,0.5174556507121004
3628,Kenai Municipal Airport,ENA,0.5174188382765114
4239,Fort Good Hope Airport,YGH,0.5171977424088158
6320,Port Macquarie Airport,PQQ,0.5168495907877124
6919,Bellona,BNY,0.5167320337478217
5414,Rennell/Tingoa Airport,RNL,0.5167320337478217
2781,Cap FAP David Abenzur Rengifo International Airport,PCL,0.5166199958193513
2806,Cadete FAP Guillermo Del Castillo Paredes Airport,TPP,0.5166199958193513
6794,Taree Airport,TRO,0.5163956976695881
5688,Galcaio Airport,GLK,0.5163143351513604
906,Livingstone Airport,LVI,0.5159450027465611
2914,Shymkent Airport,CIT,0.5152230111517321
3353,Christmas Island Airport,XCH,0.5150499886369836
6343,Changzhi Airport,CIH,0.5150190395068531
2308,Miyazaki Airport,KMI,0.5147524906117686
3213,Heho Airport,HEH,0.5143906268161067
3063,Birsa Munda Airport,IXR,0.5142143074755112
4037,Central Illinois Regional Airport at Bloomington-Normal,BMI,0.5141226054986283
3224,Myitkyina Airport,MYT,0.5139830697796809
2002,Maré Airport,MEE,0.5133046044371696
5921,Île des Pins Airport,ILP,0.5133046044371696
1998,Koné Airport,KNQ,0.5133046044371696
2003,Touho Airport,TOU,0.5133046044371696
3249,Mutiara Airport,PLW,0.51325090376418
2471,Cataratas Del Iguazú International Airport,IGR,0.5132225575766383
1028,Gemena Airport,GMA,0.5132044798147193
67,Dryden Regional Airport,YHD,0.513144100549187
1265,Bergerac-Roumanière Airport,EGC,0.5130212955284869
6783,Sinop Airport,NOP,0.5126043512129305
5840,Jaqué Airport,JQE,0.5126043512129305
9758,Corazon de Jesus Airport,CZJ,0.5126043512129305
8206,Garachine Airport,GHE,0.5126043512129305
8204,Achutupo Airport,ACU,0.5126043512129305
1625,Flores Airport,FLW,0.5115214702469257
5417,Kaghau Airport,KGE,0.5114051130726286
6143,Nadym Airport,NYM,0.5113351233518453
5568,Stronsay Airport,SOY,0.5106662577593007
5498,Grise Fiord Airport,YGZ,0.5106542384100767
2595,Ministro Victor Konder International Airport,NVT,0.5105647666094113
6342,Chifeng Airport,CIF,0.5104897663113441
5898,Longana Airport,LOD,0.5091610806941084
5902,Lamen Bay Airport,LNB,0.5089642955505365
630,Ålesund Airport,AES,0.5080598136751916
6460,Gustaf III Airport,SBH,0.5078337934343574
1969,Faleolo International Airport,APW,0.5077394550203657
117,Greater Moncton International Airport,YQM,0.5064534346948087
143,Timmins/Victor M. Power,YTS,0.5063091077366636
2312,Kumamoto Airport,KMJ,0.5058113352772524
1280,Biarritz-Anglet-Bayonne Airport,BIQ,0.5052592574065127
4301,Jiuzhai Huanglong Airport,JZH,0.5043670320949162
295,Sfax Thyna International Airport,SFA,0.5029697265076533
1270,Limoges Airport,LIG,0.5028627541177056
6747,Gorgan Airport,GBT,0.5027201833259944
1992,Moorea Airport,MOZ,0.5022368045029768
3442,Grand Forks International Airport,GFK,0.502228541853924
7616,Ulawa Airport,RNA,0.5019855588601368
7618,Santa Ana Airport,NNB,0.5019855588601368
1923,Juan Gualberto Gomez International Airport,VRA,0.5014425652949226
7424,Mara Serena Lodge Airstrip,MRE,0.5011387836227081
7976,Ukunda Airstrip,UKA,0.5011387836227081
5969,Wrangell Airport,WRG,0.5011064437961269
2114,Shahid Ashrafi Esfahani Airport,KSH,0.5008142180879117
1965,Bonriki International Airport,TRW,0.5005643959489984
4015,Charlottesville Albemarle Airport,CHO,0.5005471696137768
8208,Ittoqqortoormiit Heliport,OBY,0.5004737323268776
1191,Burgas Airport,BOJ,0.49987846441149925
600,Ireland West Knock Airport,NOC,0.4990882647910983
140,Cape Dorset Airport,YTE,0.49883660173948696
2925,Mirny Airport,MJZ,0.4984494828218791
637,Båtsfjord Airport,BJF,0.49775846272744356
6039,Vitória da Conquista Airport,VDC,0.4975754331936971
1415,Rennes-Saint-Jacques Airport,RNS,0.49746686873356244
4067,Sarasota Bradenton International Airport,SRQ,0.49679194240735913
6298,Mildura Airport,MQL,0.49551693317977347
382,Friedrichshafen Airport,FDH,0.4948787110246709
2949,Murmansk Airport,MMK,0.4948323164281182
1480,Sitia Airport,JSH,0.49466925595049266
6138,Khanty Mansiysk Airport,HMA,0.49465014058472934
2508,Ástor Piazzola International Airport,MDQ,0.49452503946469
2761,Capitán Aníbal Arab Airport,CIJ,0.49411140296387257
6380,Jingdezhen Airport,JDZ,0.4941043233448714
3845,Wilmington International Airport,ILM,0.49409100494537417
152,Qikiqtarjuaq Airport,YVM,0.493092875709239
4076,Nauru International Airport,INU,0.4930309532471839
4061,El Calafate Airport,FTE,0.4928517227526163
3414,Point Lay LRRS Airport,PIZ,0.4928411584180244
5431,Moro Airport,MXH,0.4916634486801516
652,Mosjøen Airport (Kjærstad),MJF,0.49130700110760295
6267,Flinders Island Airport,FLS,0.4909592092102064
8628,Uummannaq Heliport,UMD,0.4907544741623407
5485,Lourdes de Blanc Sablon Airport,YBX,0.49027757337509476
119,Comox Airport,YQQ,0.49019128250179866
7155,Chignik Lagoon Airport,KCL,0.490079622841254
6763,Igiugig Airport,IGG,0.490079622841254
7154,Egegik Airport,EGX,0.490079622841254
1470,Aktion National Airport,PVK,0.4898212464183985
5875,Matei Airport,TVU,0.4894584403005415
5878,Savusavu Airport,SVU,0.4894584403005415
6255,Cloncurry Airport,CNJ,0.4892517657904165
2244,Saipan International Airport,SPN,0.48886868904625846
1816,Manuel Márquez de León International Airport,LAP,0.4886639505695541
711,Växjö Kronoberg Airport,VXO,0.4883032864232158
3262,Bintulu Airport,BTU,0.4881075682864731
309,Liège Airport,LGG,0.4876549216511115
1764,Cibao International Airport,STI,0.48762391523083176
3920,Juwata Airport,TRK,0.4873973392185492
2642,Balmaceda Airport,BBA,0.4872350203152234
2400,Cagayan De Oro Airport,nan,0.48682019437313107
5479,Fort Frances Municipal Airport,YAG,0.48560037125862837
2596,Santo Ângelo Airport,GEL,0.48479070738772573
9229,Sigiriya Air Force Base,GIU,0.48459283935449476
6169,Koggala Airport,KCT,0.48459283935449476
3284,Supadio Airport,PNK,0.48456918997498866
6198,Kawthoung Airport,KAW,0.4842411580128457
6803,Yakutat Airport,YAK,0.4840103101181148
4089,Bishop International Airport,FNT,0.4835578438665035
1743,Tivat Airport,TIV,0.483275212094175
5500,Vancouver Harbour Water Aerodrome,CXH,0.48290362660588076
106,Port Menier Airport,YPN,0.4828829316505998
7255,Havre St Pierre Airport,YGV,0.4828829316505998
2256,Babelthuap Airport,ROR,0.4827671522066755
4347,St. Mary's Airport,ISC,0.4819063555150744
6414,Yanji Chaoyangchuan Airport,YNJ,0.4814658213014223
1469,Mytilene International Airport,MJT,0.48141613909643743
3241,Frans Kaisiepo Airport,BIK,0.48079374609026737
1459,Karpathos Airport,AOK,0.47992874237389155
2288,Hakodate Airport,HKD,0.4798376044706887
2967,Volgograd International Airport,VOG,0.479462245482049
458,Tampere-Pirkkala Airport,TMP,0.47842444372260395
7375,Minaçu Airport,MQH,0.47799375
1867,Enrique Malek International Airport,DAV,0.4779539180681374
3472,Gainesville Regional Airport,GNV,0.4770925778269694
3777,Bellingham International Airport,BLI,0.47639316261956655
6391,Nanping Wuyishan Airport,WUS,0.47633120073435264
5773,Tupelo Regional Airport,TUP,0.47622502046709414
2015,Hamilton International Airport,HLZ,0.4760400110713041
2024,Nelson Airport,NSN,0.4760400110713041
1985,Mataiva Airport,MVT,0.47599610414066956
1977,Fakarava Airport,FAV,0.47599610414066956
508,Southend Airport,SEN,0.47579747444790527
3914,Ende (H Hasan Aroeboesman) Airport,ENE,0.47549704898540746
2454,Suboficial Ay Santiago Germano Airport,AFA,0.47501425888185733
3329,Rockhampton Airport,ROK,0.4743325155167452
1040,Kalemie Airport,FMI,0.4738659838948597
1889,Quepos Managua Airport,XQP,0.47295678787747164
5916,Dillon's Bay Airport,DLY,0.47293505460734314
1845,Francisco Sarabia International Airport,TRC,0.4728486019398401
7208,Koyukuk Airport,KYU,0.47264512397685277
6732,Tambor Airport,TMU,0.47260404650603527
3038,Agartala Airport,IXA,0.47193841914451523
9846,Zunyi Xinzhou Airport,ZYI,0.4719231186650627
1783,General Juan N Alvarez International Airport,ACA,0.47161082113819947
1464,Leros Airport,LRS,0.4714895212251148
1663,Timişoara Traian Vuia Airport,TSR,0.47128122161563973
4237,Déline Airport,YWJ,0.4707195040995615
2488,Brigadier Antonio Parodi Airport,EQS,0.47054739094589854
2310,Oita Airport,OIT,0.47030927307586307
5436,Vanimo Airport,VAI,0.46925445423910916
948,Nova Lisboa Airport,NOV,0.4691617267696687
953,Menongue Airport,SPP,0.4691617267696687
5418,Ramata Airport,RBV,0.46875848091757566
7453,Hatay Airport,HTY,0.4687267500514117
5587,Svolvær Helle Airport,SVJ,0.4682843590789529
1676,Bern Belp Airport,BRN,0.46781258671547765
6477,Erechim Airport,ERM,0.46675391193246657
1468,Mikonos Airport,JMK,0.46667694745046556
1839,General Lucio Blanco International Airport,REX,0.46590585067606605
7172,Port Williams Seaplane Base,KPR,0.4658374569033198
169,Sioux Lookout Airport,YXL,0.46541832319942034
1821,General Francisco J. Mujica International Airport,MLM,0.4650671961895592
4371,Naryan Mar Airport,NNM,0.46458210352274054
8227,Birchwood Airport,nan,0.46447108739651866
7373,Barreiras Airport,BRA,0.4644478907867444
645,Haugesund Airport,HAU,0.4643556535306614
3307,Sultan Mahmud Airport,TGG,0.46344732217604406
3271,Tawau Airport,TWU,0.4625686607210505
1726,Trabzon International Airport,TZX,0.46248391730447524
6767,Togiak Airport,TOG,0.4624390024235702
3089,Chandigarh Airport,IXC,0.4624328922978758
3020,Raipur Airport,RPR,0.46240447838625165
746,Visby Airport,VBY,0.46120522924729157
3430,Platinum Airport,PTU,0.4606694418867626
9744,Napaskiak Airport,PKA,0.4606694418867626
6079,Vance W. Amory International Airport,NEV,0.46011456738389134
7238,Crooked Creek Airport,CKD,0.459548851989018
6348,Tongliao Airport,TGO,0.45908588128773375
1037,Kindu Airport,KND,0.4587269104375399
3929,Adi Sumarmo Wiryokusumo Airport,SOC,0.4584834131893315
2467,Brigadier Mayor D Cesar Raul Ojeda Airport,LUQ,0.458438929766107
